speaker,title,content,sentiment,symbol,quarter
Seamus Fernandez,Analyst,"Oh, thanks for the question. So just a couple. First on your strategy with amlitelimab. Just wanted to get a better sense of the importance of asthma in that data set? And then also, how you're deciding to move forward with your OX40 TNF given the data that are coming roughly around a similar time frame for that bispecific antibody. And then incremental to some of the questions that have been asked. Just wanted to get a better sense of your commitment to the strong growth recovery that you've talked about in the past. I think now the consensus expectation is for anywhere from 15% to 18% growth year-over-year. And it seems like there's a potential acceleration in the overall biopharma business that could be coming with the removal of Opella from the base business. So just wanted to get a better sense of how we're thinking about the year-over-year growth expectation and opportunity there. Thanks so much.",0.2,SNY,2024Q3
Paul Hudson,CEO,"Okay, Seamus. Well, why don't we start with Houman on amlitelimab and asthma and for the ligand TNF and then Francois to comment on the strong recovery for the numbers which are unfamiliar that you mentioned.",0.3,SNY,2024Q3
Houman Ashrafian,Chief Development Officer,"Seamus, thanks for the question. We're more confident than ever about the importance of the OX40, OX40 ligand pathway in disease, as you've seen from our data and atopic dermatitis. We feel that we are best-in-class by virtue of targeting the ligand, which gives us biological distinction, both from a durability and efficacy perspective, but also from a safety perspective to mitigate, for example, chills and other impacts. Specifically with respect to asthma, OX40 ligand is an apical node in many inflammatory processes. We have a great target credentialing across multiple indications. And we have been deeply committed to patients with asthma already with Dupixent and a number of other agents. We are committed to the asthma franchise and we hope that amlitelimab will in due course next year, provided the data to support forward motion in that position. A short comment on your bispecifics. Thank you for bringing that into focus. Of course, they're internally developed molecules, we're confident now about our internal research and discovery activity. We're humble in the face of disease. We're not complacent, but we're excited to be generating a suite of internal molecules. This one is, of course, the second one. You know about lunsekimig again showing you coming with asthma. We look forward to the results of the double punch of blocking TNF and OX40. And the disease that we know is from a credentialing perspective, influenced by TNF and OX40. Both of those results will come in the first half of next year, and we look forward to discussing.",0.6,SNY,2024Q3
Francois Roger,CFO,"First and foremost, what is important to understand is exactly what you said, which is with Sanofi as a pure biopharma company, we'll have a better growth profile and margin profile without Opella. We confirm as well the fact that we expect a strong rebound in business EPS in 2025. The figure you mentioned is significantly above the consensus, which is around 12% to 13% for the time being. Don't forget one thing is that we have accelerated already in 2024 our business EPS. We revised our guidance upwards twice at the end of Q2 and just now at the end of Q3. So we are bringing forward to a certain extent the rebound. That being said, we do confirm still a strong rebound for 2025, but over a higher base in 2024, given that we have accelerated the rebound already starting in 2024.",0.7,SNY,2024Q3
Jo Walton,Analyst,"Thank you. Just to clarify, to confirm that when you present your full year '24 numbers, they will be on the new basis. So we won't be, at least on a headline basis, seeing the sales of Opella and all the earnings through. That will all be just a single discontinued line item that won't be in your business EPS.",0.4,SNY,2024Q3
Francois Roger,CFO,"Hi, Jo. So just to be clear because we've sort of talked as well while you were talking no Opella in the full year results, right. Yes, that I confirmed already. And maybe, Francois, I can give you a little bit more color on the tax rate. As you probably saw, with the new scope without Opella, our underlying tax rate will go down from 21% with the strong scope to about 20% with the new scope. I want to mention as well that with the new tax laws in France, we do expect an increase of our taxes in France. You may have seen that some of our peers in the CAC 40 have already disclosed significant amounts of tax increases. We will be probably at the lower end of some of the figures that have been mentioned by some of our peers in France. And I want to reassure you as well that we do expect that probably in 2025 with what we know today, it's still early that our underlying tax rate should remain relatively similar globally in spite of what's happening in France, similar to what we expect in 2024, around 20%, given that we have ways to mitigate it outside of France. And we have some other countries that are reducing their tax rates and so forth. And with the mix of our geographies and activities, we should be able to maintain in 2025 with what we know today the tax rate around 20% next year.",0.1,SNY,2024Q3
Brian Foard,"Senior Vice President, US Commercial Strategy","Yes, I'm happy to tackle it overall. So first and foremost, Jo, I think from an environment standpoint, the Inflation Reduction Act, there's a couple of things in there. And as we've said before, our position is, it's not really good for innovation just in general, the Inflation Reduction Act. That said, there are some pieces in there that we do agree with, which one of which is actually quite good for patients is the no more than $2,000 out of pocket and the ability to spread that across the months could potentially allow these patients to have access to medicines that they haven't had before in the past. And we think that that's a good thing. So that's a positive side of things. From an IRA standpoint, our portfolio actually lends us very well to this because we have an innovative portfolio. We have an innovative pipeline coming and that's what we see as the US marketplace really values innovation. And so we don't really see any meaningful impact on our portfolio there for any reason for that matter, especially in relation to how the pricing provisions that are in place. Now it relates to overall negotiation with payers. Again, I'll remind you specifically now on Dupixent because that was where the question was coming from, probably we find ourselves in an excellent position. First and foremost, we have great underlying demand growth. That's where our growth is coming from. And we find ourselves in a good position because we've been executing a very clear strategy with the payers for quite some time to ensure as we expand indications that we are able to gain access, whether it's new channels, and we find ourselves in a good position. And this is all taken into our guidance as we've provided to you for $13 billion this year as a target of around $13 billion and a double-digit CAGR growth from '23 through 2030.",0.5,SNY,2024Q3
Peter Welford,Analyst,"Hi. Thanks so much for taking my questions. Two. One, first of all, coming back to the 2025. I wonder if you could provide perhaps a little bit more help for us on a few items that would help perhaps narrow the range a bit for consensus. Firstly, is there any potential stranded costs that we should think about from Opella in 2025 that will then become freed in perhaps in 2026. And also just you made the comment on the sales and marketing that you've brought forward some of the investments to support the launches, how should we think about that perhaps going into 2025? And then the second question is on Phase 3 trials for new vaccines and I guess the question here is, first of all, with the Novavax and the deal you've done for the combination flu, would your intention be to run an efficacy study as you talked about for that. And similarly, there's an FDA VRBPAC meeting, I think, been calls on the 12th of December to discuss pediatric RSV. Curious if you've been asked to participate in that because as far as I'm aware you're the only Phase 3 pediatric RSV vaccine currently that is in the clinic. Thank you.",0.2,SNY,2024Q3
Francois Roger,CFO,"Yes, there will be some stranded costs, but they are not significant for US stranded costs by definition, and we will need to manage them over time. I am not particularly concerned about that. We can handle them even into 2025. In sales and marketing, we have invested slightly more than initially planned, but given our strong momentum in revenue, I am comfortable with this decision. I believe it makes sense, and there should be a small amount in 2025 as well, but nothing substantial.",0.3,SNY,2024Q3
Thomas Triomphe,"Executive Vice President, Global Vaccines","Yeah, so thanks for the question. So the PED RSV meeting that was called for, you probably have seen the invitation. It's a very generic one. So we've not been particularly invited, but we will show up at the gate and we'll be there. And as you mentioned, with our RSV polio vaccines, which is currently in Phase 3, going very strongly with the environment. I think we are very well positioned for that field pending, of course, the Phase 3 outcome. Second point you were mentioning Novavax. Our strategy is absolutely the same as the first day one. We are moving forward to start the Phase 1/2 this year where we want to showcase that we can do outflow with Novavax COVID-19 together in a combination vaccine that does not compromise neither on safety nor on efficacy. And our intention is once we have results, if positive, we will immediately move next year towards Phase 3, assuming Phase 1/2 positive data.",0.6,SNY,2024Q3
Luisa Hector,Analyst,"Hi there. Thank you for taking my question. The first one for Thomas, just to continue on the flu franchise. How soon do you expect a COVID flu with an ACIP recommendation to be on the market? And then second question is for Paul. Five years, well done. So you've made enormous progress transforming the Sanofi business, but looking forward, R&D is the outstanding challenge. So what or when do you see as the most critical inflection points for determining progress in the R&D transformation and how is the organization positioned to really maximize on pipeline successes, but as Houman mentioned, the inevitable failures that come with the territory. So essentially is the pipeline big enough? And is the spend both internal and external sufficient? Thanks.",0.3,SNY,2024Q3
Thomas Triomphe,"Executive Vice President, Global Vaccines","Yes. Thanks for the question, Luisa. A bit early to say. Again, what I think is very important to think is combination vaccines have a place moving forward and we believe in it, provided and assuming that those commission vaccines do not have any compromise on safety or efficacy. I start by that because as you know very well, it's our intention to move vaccine forward. Now you also know that there are some competitors that are moving forward on this. Interestingly, Moderna not to name it, has recognized that they need to provide efficacy data asked by the regulator on the flu component. You've seen that they are engaging on a very large Phase 3 scale to show if there is or not superiority, clinically demonstrated with clinical outcomes against standard dose flu. And I think it's going to be very important because you need to demonstrate clinical statistically meaningful superior efficacy versus standard dose to have a chance to be in the ACIP recommendation for 65 and in the US. So let's put things first in order. First, we need to see what is the efficacy bar they can pass with their product. Second, they will need to go indeed to registration and through ACIP recommendation. In any case, I don't see them as any competitor being there in 2025. We will be there and our vaccines are leading in the marketplace and have shown a strong ability to have very good efficacy and very good tolerability will be there in 2026 or later on. We still need to see the data, which is still not coming.",0.5,SNY,2024Q3
Paul Hudson,CEO,"Thank you, Thomas. That's an interesting question. We've done a lot of studying, especially in the early days of our play-to-win strategy, about how long it typically takes to achieve an R&D turnaround, which averages around five to seven years based on some success stories. I would have liked to see faster results, but that hasn't happened yet. We currently see ourselves at the start of this journey, focusing on achieving more successes than failures. We've built a solid pipeline, particularly in areas we understand well, such as immunology, neurology, vaccines, and rare diseases. I believe there is a lot more to come. We adjusted our guidance last year because we anticipated that 2024 and 2025 would be pivotal years to measure our progress. Internally, we remain optimistic, but we are also aware that we're judged by our next success or failure. We're focused and working hard. Our internal governance under Houman's leadership has become more rigorous to help us avoid missteps along the way. We have more opportunities to follow the path towards success. There are some exciting assets in our pipeline, although they are still in the early stages, like some of the TNF products. If we can advance these, it could significantly change the company. Over time, I've learned that it's about increasing our successes while managing failures, and finding that balance has been a personal journey for me as a leader, as well as for the organization as we shift focus towards R&D. It’s too early to say definitively where we stand, but I do believe we have more opportunities that are well-governed, with better profiles, and we've improved our probability of success. If we can translate this into successful readouts, we will be very well positioned in relation to our peers.",0.4,SNY,2024Q3
Thibault Boutherin,Analyst,"Yes. Thank you. Just a couple of questions on radioligand. You in-licensed a project for GEP-NET. There is already a radioligand indication. So just wonder if you could comment on the positioning versus the standard of care and what you think you can achieve here? And second question still related to radioligand, if you could comment more broadly on your ambitions here you also invested in a joint venture with Orano Med. So if you could comment on is this kind of a one-off because you saw something specific here or is it a way for Sanofi to maybe be more present in the oncology space in a targeted way. And also if you could comment on anything regarding the supply chain for this how it's handled between you and your partner and your ambition on the space? Thank you.",0.2,SNY,2024Q3
Houman Ashrafian,Chief Development Officer,"Thank you, Paul. I’ll begin and then pass it over to my colleague, Brendan. To answer your question simply, the radioligand area has been affirmed by various treatment modalities. We are very enthusiastic about creating innovative therapies for patients with significant unmet medical needs. Lead-212 stands out as an intriguing modality, being an alpha emitter that not only directly targets tumors but also aligns with our interests in immunoscience by activating immune responses in tumors. This dual-action approach is a central theme emerging in our strategy at Sanofi. We are eager about both the modality and Lead-212. Investing in promising innovative treatments is fundamental to our strategy. I must say we are increasingly focused on achieving and surpassing our goals. In this context, the promising data we have observed with the Lead-212 molecule in GEP-NET, a rare cancer, aligns well with our rare disease focus. This opportunity integrates many of our strengths and provides enhanced clinical benefits while minimizing impacts on adjacent tumor types, including GEP-NET. Regarding the supply chain, Brendan, could you provide some insights?",0.5,SNY,2024Q3
Brendan O'Callaghan,"Senior Vice President, Global Manufacturing","Sure. Getting treatment to patients quickly and efficiently is essential. We are collaborating with Orano Med, experts in this area, and we are confident in our ability to meet supply needs. We have a sufficient supply of the base isotope Thorium-232, which we have for several years, and the process to extract the Lead-212 isotope is a robust chemical process that doesn't depend on nuclear reactors or complex technology. We are confident in our ability to maintain a seamless supply chain. We are establishing specialized alpha therapy labs near treatment locations and major distribution centers to ensure product availability within required timelines. In summary, we have great confidence in Orano Med and the arrangements they are making.",0.7,SNY,2024Q3
Houman Ashrafian,Chief Development Officer,"Just one other comment, Brendan. One of the things we're incredibly proud of is the ability to leverage talent and technology in France, which is a unique differentiator we have and the ability to work with a French leader in nuclear technology is something that is uniquely available to us in Sanofi. We're very proud to be working with this partner.",0.6,SNY,2024Q3
Paul Hudson,CEO,"Yes, I think, on the last point because it was asked, about supply, I think it's sort of noticed isn't it that it's one of the more difficult things to do, because there are all advances, frankly. So hopefully, we can take advantage of that with that technical capability too. Okay, next question.",0.4,SNY,2024Q3
Simon Baker,Analyst,"Thank you very much for taking my questions. Two if I may please. Firstly, on Beyfortus. Could you just remind us where we currently or where you currently are with capacity and how that will evolve in '25 and '26. And then the second question, going back to Opella, I wanted to ask about the influence that BPI France will have. Specifically, any influence they have beyond the one board seat. Thanks very much.",0.2,SNY,2024Q3
Thomas Triomphe,"Executive Vice President, Global Vaccines","Great. There has been a lot of work that has been done by our manufacturing partners and all stakeholders involved. As you know very well, we've added two filling lines up and running, and we're doing full speed. So with the 20 markets we just launched in 2024, we don't see any capacity limitation and we'll grow that supply for next year and the year after to make sure that there will be, again, no supply constraints anticipated at all in '25, '26.",0.8,SNY,2024Q3
Francois Roger,CFO,"On the BPI, so the fact that BPI is joining us for the attractiveness of the business case as far as Opella is concerned. Typically, I mean, when you have 1% to 2% shareholding in the company, I mean, the governance attached to it is relatively limited. So this is a classical, this is what happens in that case. It's in line with market prices for a stake of around 1% to 2%. ",0.2,SNY,2024Q3
Paul Hudson,CEO,Okay. Next question.,0.3,SNY,2024Q3
Steve Scala,Analyst,Can you hear me?,0.0,SNY,2024Q3
Paul Hudson,CEO,Yes.,0.0,SNY,2024Q3
Steve Scala,Analyst,"Thank you. Does Sanofi have any efficacy data for Beyfortus, which supports protection through six months and what percent of RSV cases fall between five and six months. This would appear to be one advantage that Merck may indeed have. And then second, is Sanofi on track to initiate Phase 3 trials for its 21-valent pneumococcal vaccine this year? And is it still commercially viable given the competitor's 31-valent data?",0.0,SNY,2024Q3
Thomas Triomphe,"Executive Vice President, Global Vaccines","It's a great question. First of all, do we have data over six months, absolutely. And we made the reference in a slide that is today into this presentation. We've just made this data published and they are available. And as you will see, what's very nice with this data is that there is no waning efficacy after six months. We still see 83% efficacy against hospitalization after six full months and we are very confident that we have kept running for another data point after that, the efficacy will still go very well. So I actually believe that duration of protection is significantly in favor of Beyfortus compared to Iscalimab, which I would recommend to look at a couple of points. I would suggest that people look at the available data returning to the half-life of both products where you see a significant difference. One is above 40 days. The other one is above 70 days half-life. So a significant difference between both products. And I remind also everyone that for the coming ACIP discussions, our competitor will need to show the Kaplan-Meier curves of their Phase 3 efficacy data that we show what is the number of new cases and the associated protections in the month of four month, fifth month and sixth month which will be very different, we believe than what we have observed with Beyfortus because we believe that most of the cases in our competitors' Phase 3 were in the very early phases. So I do believe that duration is going to be a very important point to look at in the coming periods. Thank you very much for discussing PCV21, which is a crucial addition to our pediatric portfolio. We are on schedule to begin Phase 3 in 2024, and I can confirm that. In response to your next question, yes, it is indeed a variable product. Our aim is not just to introduce PCV21 and stop there; we strive to launch the first-ever pediatric pneumococcal conjugate vaccine with over 20 valent strains available in the market. This initial product will serve as our first milestone, and from there, we will expand to include additional serotypes. Once we start this journey, we will aim to stay competitive.",0.8,SNY,2024Q3
David Risinger,Analyst,Yes. Can you hear me okay?,0.0,SNY,2024Q3
Paul Hudson,CEO,Yes.,0.0,SNY,2024Q3
David Risinger,Analyst,"Great. So congrats on the financial results. I have two questions. First, regarding Amgen's OX40 Phase 3 efficacy since it was lower than expected did the weak efficacy results impact your expectations for forthcoming amlitelimab efficacy? And then sorry about the noise. Second, Sanofi has several I&I pipeline readouts over the next year. Could you please provide a framework on how the company plans to disclose the slew of results that are coming, including for Phase 2 data readouts, which will be important proof-of-concepts? Thank you.",0.1,SNY,2024Q3
