speaker,title,content,sentiment,symbol,quarter
Hans Vestberg,Chairman and CEO,"Thank you, John. Let me talk about the tariffs. Of course, tariffs are a moving target. But if we take our capital expenditures, it's a very small portion of the $18 billion, which is the midpoint of the guide this year that is exposed to any tariffs. On top of that, we are working with all our suppliers, and we have done so. I mean, during COVID-19, we had no impact at all with the supply chain issues there were because I think my team is the best in the industry to handle that. So that will not change any type of investments we're doing in CapEx or anything. We cannot foresee that. When it comes to handsets, that's also very early to say where the tariff is going to go and what's going to happen. But in general, if the tariff is going to be as high as they say on the handsets, we are not planning to cover that in our work. That's just not going to be possible. So, we will continue to be with financial discipline in whatever promotions we have, but we will not cover any enormous increases on tariffs on handsets. That's ultimately going to hit the consumer in the market. But again, it's too early to say. We don't know where tariffs are going to go. But I think my team is well prepared for handling all of it. And on the consumer side, I think Sampath has talked quite a lot about it. I think that the team has done tremendous work with doing all the new proposals and the new promotions we had all the way from myPlan and myHome and all of that. And now we come to the third leg with the price lock and the phone guarantee. I think we're right in the moment, and we're leading from a very strong financial position. But I'll let Sampath talk a little bit more about churn and where we are there.",0.2,VZ,2025Q1
Sowmyanarayan Sampath,Consumer Group CEO,"Thank you, Hans. Look, we made a decision to price up certain cohorts in December and January, and they were the right trade-offs to make. It helped us lock our revenue for the rest of the year and it was the right thing to do. Look, in Q1, the cohorts that were priced up had higher elasticity than anticipated. The higher churn can be largely attributed and isolated to those cohorts. Because of that, we think churn is transitory; it is abating, and we expect to get back to BAU by the second half of the year. And we've got other levers that we are deploying quite aggressively. The first and the biggest one is the Verizon value guarantee. The three-year price lock and the free phone base is resonating really well, both for our base and for new customers as well. Our second is C-Band expansion. As Joe gets to between 80% and 90% of all macros to be C-Band enabled, you tend to see lower churn when that happens as well. Finally, the Verizon model of convergence. Look, we added 339,000 broadband customers between consumer and business and strong volumes, but the vast majority of those customers are converged, which tends to give a benefit to churn. Lastly, better customer experience and we have a lot of AI-driven customer experience updates in the funnel in the second quarter and the rest of the year. Given all of this, we feel that churn is transitory, abating, and expected to get back to a BAU posture by the second half of the year.",0.3,VZ,2025Q1
John Hodulik,Analyst,Great. Thanks guys.,0.2,VZ,2025Q1
Brady Connor,"Senior Vice President, Investor Relations","Yeah. Thanks, John. Brad, we’re ready for the next question.",0.0,VZ,2025Q1
Operator,Operator,"The next question will come from Ben Swinburne of Morgan Stanley. Your line is open, sir.",0.0,VZ,2025Q1
Ben Swinburne,Analyst,"Thank you. Good morning. Maybe just to follow on the conversation with Sampath. Can you talk a little bit about the March and April gross adds improvement and sort of how much that's been tied to specific promotions, including the new three-year price lock? And there was a lot of talk during the first quarter at various conferences about competitive intensity. I didn't hear you guys talk about that as being something that's incrementally more concerning, et cetera. So maybe frame the gross adds commentary, if you can, and sort of the new plans in the context of the competitive environment. And then maybe for Tony, 4% EBITDA growth for the quarter obviously sets you guys up really nicely for the year. I think your business margins were the highest since '21. Anything in the quarter around expenses that we should think about as non-recurring? Or any commentary on how you're feeling about the EBITDA guidance for the year? It seems like you could be trending maybe to the upper end of the range, but I'll let you talk to that, if you will. Thank you.",0.2,VZ,2025Q1
Hans Vestberg,Chairman and CEO,"Thank you, Ben. I'll start and then I'm going to hand it over to Sampath and Tony. But on the competitive environment, I think we have seen that for quite a while. I mean, it is a competitive market. We perform well in that market. I think our propositions that we have had in the market has really resonated with our customers, both on the business side and on the consumers and then adding also both the wireless business and the broadband business. I mean, the broadband business continued to gain share in this quarter. We have done well now for several quarters. Now we turned around the prepaid business as well, which I'm very proud of what the team has done. I think we're competing well. But of course, it's going to be competitive. It's a great product and it's a great market, but there's nothing new when it comes to that. I would ask Sampath to comment on the momentum that we have gained in March and April. But on the finance, before I move it over to Tony, what you saw in this quarter is that how hard we worked with efficiency because we have leverage right now, we grow 2.7%, and we have 4% bottom line. Our expenses, if you take it by the hands, the cost is down compared to last year. So we're coming down in expenses. The team is doing a great job here. On the Verizon business group, they have been on the journey for years right now with the headwind of wireline to take down costs while at the same time, building AI connect, fiber, broadband business, wireless business. Now you start seeing that they turn around, this is the second quarter of year-over-year growth. I know that Kyle and the team are committed to continue that work. So, I will start with Sampath talk about the momentum in March and April, and then we'll go over to Tony talk a little bit more about leverage.",0.5,VZ,2025Q1
Sowmyanarayan Sampath,Consumer Group CEO,"Thanks, Hans. Look, it's always a competitive market. We pulse in and out promotions as we see volumes in the market. When we have an opportunity to go for volumes, we go for it. Look, we have our playbook. We like our playbook. It's an aggressive playbook, but it's also a playbook that lets us win. In March, we started seeing mid-single-digit growth in gross adds, and the last two weeks of March were very good and strong for us. As we came into April, we launched the Verizon Value Guarantee, and we are seeing double-digit growth in gross adds. I think that's largely because how well the offer is resonating both for base as well as new customers coming into the category. So, we have good momentum coming out of March and currently in April right now. This gives us comfort that, in 2025, we'll have better phone net adds than in 2024. Because in the back half of the year, we see churn coming back to a BAU posture, and continued momentum on gross adds, the combination of those two is what gives us comfort that we will have a good phone net add year in 2025.",0.7,VZ,2025Q1
Tony Skiadas,Chief Financial Officer,"Okay. Good morning, Ben. So on the EBITDA in your question, look, we're off to a great start, and we're very confident in the EBITDA guide. It starts with the strong service revenue growth that Hans mentioned at 2.7% and very healthy customer economics when you look at that versus the amortization as well. As Hans mentioned, we continue to focus on the cost transformation work and always working to make the business more efficient, whether it’s customer care, managed services work that Kyle and Sampath are doing day in and day out or the network decommissioning as well. We also completed our voluntary separation program, and we expect to see the full run rate benefit of that for the balance of the year. We've said many times, volumes are important, but we're going to drive volumes and be very disciplined in support of our service revenue, EBITDA, and free cash flow guidance, and that has not changed at all. On your question on business margins, look, Hans mentioned this earlier; the team is doing a great job in growing the wireless portfolio. If you think about the mix of business shifting more wireless now, Kyle and the team have been growing both mobility and FWA for many quarters now, so that mix shift is skewing more wireless. As that skews more wireless, that brings more margin with it. We're also seeing early contribution from private 5G networks and also AI Connect, where we saw improvements in the fourth quarter. On the cost side, the team continues to take costs out, being very disciplined at the deal desk, particularly on business wireline, and also doing the work around HCL with managed services and also the network decommissions as well. We're pleased with the start of the year. The goal is to grow the business margins for the full year, and we're off to a great start.",0.6,VZ,2025Q1
Ben Swinburne,Analyst,"Thank you, everybody.",0.0,VZ,2025Q1
Brady Connor,"Senior Vice President, Investor Relations","Yeah. Thanks, Ben. Brad, we're ready for the next question.",0.0,VZ,2025Q1
Operator,Operator,"The next question comes from Jim Schneider of Goldman Sachs. Please go ahead, sir.",0.0,VZ,2025Q1
Jim Schneider,Analyst,"Good morning. Thanks for taking my question. Maybe first off, on the consumer side, maybe Sampath or Hans, you could talk to the broad sort of behavior you're seeing from consumers from March into April. Are you seeing any kind of significant change in consumer behavior, trade downs, more reticence to upgrade phones? Or actually are you seeing potentially consumers react to the potential for tariffs and actually pulling forward some upgrades into the month of April? I mean, maybe how are you thinking about that, the impact of the sort of knock-on impact of tariffs on consumer behavior, anything you're seeing in terms of the deterioration of consumer health, credit metrics or whatnot? And then maybe as a second question, can you maybe just sort of talk about following on the business EBITDA question, I mean that really sticks out to me as the best growth you've seen in quite some time. Can you maybe talk about the cost metrics underlying that? Are those structural in nature due to the HCL arrangement or are there any one-time effects that we should think about? And do you think business EBITDA growth is sustainable from here? Thank you.",0.2,VZ,2025Q1
Hans Vestberg,Chairman and CEO,"Thank you. When it comes to consumer behavior, I mean, in general, we haven't seen any major consumer shifts in behavior, even though we read the same articles as everybody else that consumer sentiment is coming down. Of course, we have a product; the mobility and broadband, are so essential for our consumers and for our business customers because it's just relevant. So we haven't seen that. And Tony can talk a little about the payments as well, but they have continued very intact, no deterioration on payments. Speculation regarding any growth in handsets due to worries about tariffs has resulted in a somewhat uptick, but I think it comes more from our offering that we started with a new three-year price lock in as well as that we had any phone guarantee trade-in. I think that has driven a little bit more handsets for us, not per se. But maybe Sampath and Tony will talk a little bit, and Tony will talk about the margin as well. So let's start with Sampath about the momentum there.",0.3,VZ,2025Q1
Sowmyanarayan Sampath,Consumer Group CEO,"Look, we have good momentum in our business, and March and April were very strong, with April having double-digit growth there. We're seeing good premium mix, meaning a portion of our base new customers that is taking our premium plans has actually grown higher. So that suggests that our value proposition is resonating well and customers like what we offer. In terms of upgrades, Q1 was a bit soft, and we didn't chase volumes where there was no demand. We didn't think it made sense for us to chase volumes there. For the whole year, I think we're still committing to a mid-single-digit growth in overall upgrades. There will be some volatility quarter-to-quarter as that works through. As we come into April, there will be some pent-up demand mostly from the Verizon Value Guarantee. Customers really like that, so they're going to take some advantage of that. Overall, for the year, we still think mid-single-digit growth for upgrades holds. Tony?",0.4,VZ,2025Q1
Tony Skiadas,Chief Financial Officer,"Yeah, sure. And good morning, Jim. So on the customer payment trends, look, Hans said this in the prepared remarks; the business is very resilient, and the demand and priority for connectivity is still high, and the payment trends we see are still very stable in both consumer and business and very much at normal historical levels. The ageings and the quality of the receivables continue to be very strong. The bad debt we see, and as you know, we have a very high-quality customer base. The bad debt that we do see trends with volume growth, and you see the gross add growth. But as always, we're going to continue to monitor the trends very closely, but no change in trends there.",0.5,VZ,2025Q1
Hans Vestberg,Chairman and CEO,"And then on the Verizon business group's performance, I think that they are now into year-over-year improvements and the focus for Kyle and the team together with Tony is to continue to drive year-over-year improvements, which can be a little bit up and down. But definitely, the focus and the target is clear for us: continue to grow our Verizon business bottom line. They have proven it in two quarters right now. So, we're pleased with what we're seeing right now.",0.6,VZ,2025Q1
Jim Schneider,Analyst,Thank you.,0.0,VZ,2025Q1
Brady Connor,"Senior Vice President, Investor Relations","Yeah. Great. Thanks, Jim. Brad, we are ready for the next question.",0.0,VZ,2025Q1
Operator,Operator,"The next question comes from Michael Rollins of Citi. Your line is open, sir.",0.0,VZ,2025Q1
Michael Rollins,Analyst,"Thanks and good morning. So as you're looking to still target better consumer phone net adds in '25 over '24, can you give us an update on how you're seeing postpaid phone industry growth and the volumes you're expecting for the year, and how important that is relative to your target for your own volume? Within that, are you seeing any impacts from changes in immigration policy? And do you have a better sense of how to frame the potential sensitivities to the forward operating prospects? And then just one more, if I could. You mentioned some impact from the federal government on business postpaid phone net adds. I'm just curious if there's additional impacts that you could see as you move through this year, whether it's on the wireless side or on the business wireline side? Thanks.",0.3,VZ,2025Q1
Hans Vestberg,Chairman and CEO,"Let me start. First of all, I'm going to let Sampath comment on the postpaid market. But I would say, on the immigration, we don't have any impact of that, and that's not something that we have seen anything from. When it comes to the federal government, what we comment on in the quarter was wireless, where we had a little bit of reductions in wireless as we saw some impact of the new government and their efficiency work. But all in all, all other things in wireless, when it comes to large enterprises and SMBs, remain strong and continue to take share. I'm pleased with what I see. So that's where it is. But, Sampath, talk about the postpaid market business and consumer.",0.4,VZ,2025Q1
Sowmyanarayan Sampath,Consumer Group CEO,"Look, earlier in the year, we had estimated that the market is likely to grow between 8 million and 8.5 million postpaid phones, both for the consumer and the business segment. Sitting where we are right now, we think that number holds. Remember that more than 50% of that is pre to postpaid migration, i.e., customers who are on prepaid plans migrating to postpaid. This is not a segment Verizon typically plays in directly. We play through our partners, but directly we do not play in that space. So, that segment could have some impact, but very little impact to Verizon. The second is, on the prepaid side, immigration could impact the lower end of prepaid. That's also not a segment where Verizon has a high level of participation. Despite lower immigration in the last three quarters, we're actually seeing our best performance in a very long time. We are gaining on the higher end of prepaid, which is why we are seeing strong performance despite low immigration.",0.5,VZ,2025Q1
Brady Connor,"Senior Vice President, Investor Relations","Great. Thanks, Mike. Brad, we are ready for the next question.",0.0,VZ,2025Q1
Operator,Operator,"The next question comes from Sebastiano Petti of JPMorgan. Your line is open, sir.",0.0,VZ,2025Q1
Sebastiano Petti,Analyst,"Thank you for bringing me back into the queue. I have a quick question regarding EBITDA in the first quarter and how we should assess that. It seems that the SG&A expenses in the consumer sector were not necessarily low, but was there any cost savings or reduction in spending related to SG&A that might increase again in the second quarter and beyond, especially considering the price guarantee and the potential for increased advertising and marketing efforts? This is just a housekeeping question. Additionally, as you consider the broader multiyear convergence strategy, there is some fiber accessible in the market and others seeking potential partnerships. From a broader perspective, do you think it would be beneficial to partner with more fiber providers to enhance the Fiber-to-the-Home initiative or your fiber location expansion? Alternatively, should you consider accelerating your fiber footprint development even if it impacts leverage and free cash flow temporarily before the Frontier deal closes? Thank you.",0.0,VZ,2025Q1
Hans Vestberg,Chairman and CEO,"Thank you. I think I can start with the fiber, and I will leave it to Tony to talk about EBITDA and the cost savings. On the fiber, we're already ramping up right now our fiber deployment, and that's contemplated in our CapEx from 450,000 OFS to 650,000. So, that's ongoing. Our focus right now is, of course, to close Frontier. When we have Frontier closed, we have said initially, as we didn't have all the data, that plus $1 million OFS a year should be what we're targeting and plus means plus. We haven't defined in that; we need to get closer to the closing to give you an update. So we are very focused on that and see that we're doing the right thing. On convergence, the only thing I would say, first of all, I think we have owner’s economics on everything in broadband and mobility, which means that we have a great position on convergence. A big portion, I would say, the majority, if you take the majority of all the customers coming in on broadband this quarter, they converged. So it's actually working for us. So maybe, Sampath, you can comment on that first, and then we'll go to Tony on the EBITDA.",0.6,VZ,2025Q1
Sowmyanarayan Sampath,Consumer Group CEO,"Hans, we saw 339,000 broadband net adds, both for the business and consumer side, spread over FWA and Fios. The vast majority of them were in a converged offering, which has significantly better churn. We expect continued improvement as our converged position improves every single day. Look, for volume, we're doing extremely well. We are taking share every single quarter in the market. We are growing on volume and price. That is the perfect thing to build a long-term sustainable business in the broadband space.",0.8,VZ,2025Q1
Tony Skiadas,Chief Financial Officer,"Yeah. Hey, Sebastiano. On your question on EBITDA, look, we started out of the gate very strong with 4% growth. We were very disciplined in our approach. We didn't chase volumes in the first quarter as we knew we had the Verizon Value Guarantee launching in early April. We launched it from a position of financial strength, and that was very important. If you look across the margin profiles, this is a team sport. We guide at the consolidated level too. We had very strong cash flow in the quarter as well. I'm proud of the cash flow result, having $900 million of free cash flow improvement and a lot of on the operating cash flow side. So we are very confident in the EBITDA growth and the start to the year.",0.7,VZ,2025Q1
Sebastiano Petti,Analyst,Thank you.,0.0,VZ,2025Q1
Brady Connor,"Senior Vice President, Investor Relations","Yeah. Great. Sebastiano, thanks. Brad, we’re ready for the next question.",0.0,VZ,2025Q1
